output_id,blind_model,prompt_id,prompt_category,length_condition,iteration,timestamp,is_success,is_empty_response,is_truncated_400ish,char_count,word_count,sentence_count_alt,constraint_compliant_alt,sent_len_mean,sent_len_median,sent_len_std,sent_len_max,first_sentence_len,last_sentence_len,closer_is_longest,closer_is_shortest,very_short_sentence_share,very_long_sentence_share,paragraph_count,is_single_block,line_count_nonempty_alt,has_title_line,has_meta_preamble,preamble_text,em_dash_count,ellipsis_count,semicolon_count,colon_count,smart_quote_share,anaphora_max_repeats,anaphora_word,sentence_initial_top_word,sentence_initial_top_count,line_initial_top_word,line_initial_top_count,repeated_bigram_types,hedge_count,intensifier_count,closer_starts_with_pivot,closer_ends_with_ellipsis,closer_ends_with_question,closer_ends_with_exclaim,ending_pivot_present,response,blank_line_separated,comma_count,en_dash_count,exclaim_count,hyphen_count,model_hidden,parenthetical_count,provider_hidden,question_count,smart_quote_double_count,smart_quote_single_count,straight_quote_double_count,straight_quote_single_count
cedfe52893d3,M4,story_open,story,open,6,2026-05-07T18:01:36.145262+00:00,True,False,False,1245,217,14,not_applicable,15.5,13.0,11.0367,39,19,3,False,False,0.1429,0.1429,17,False,17,True,False,# The Last Light,3,0,0,0,0.0,4,the,the,4,she,3,6,1,0,False,False,False,False,True,"# The Last Light

Maya found the old lighthouse on a Tuesday, which felt like the wrong day for magic.

She had been walking the shoreline for an hour, hands buried in her jacket pockets, trying to outpace a sadness she couldn't quite name. The lighthouse rose from the rocks ahead — white paint peeling, windows dark, a sign reading **CLOSED** hanging crooked on the door.

She tried the handle anyway.

It opened.

Inside, a spiral staircase wound upward into the dim. She climbed, because what else do you do when a door opens for you?

At the top, an old man sat beside the giant lamp, reading a paperback novel. He looked up without surprise.

*""Took you long enough,""* he said.

*""I've never been here before,""* Maya told him.

*""Doesn't matter.""* He set down his book. *""Everyone finds it when they need it.""*

Maya looked out at the ocean. The water was silver and vast and indifferent, and somehow that made her feel better — that something could be so large and ask nothing of her.

*""What do you do up here?""* she asked.

The old man shrugged. *""Keep the light on. Make sure people know where the rocks are.""*

She stayed until sunset.

When she left, she felt, if not happy, then at least — findable.

---

*Sometimes that's enough.*",True,15,0,0,0,hidden,0,hidden,2,0,0,12,4
90f1ef793bfd,M4,story_open,story,open,7,2026-05-07T18:01:45.149011+00:00,True,False,False,1147,196,20,not_applicable,9.8,7.0,6.1353,24,11,15,False,False,0.15,0.0,17,False,17,True,False,# The Last Light,1,0,0,1,0.0,4,she,she,4,she,3,6,2,0,False,False,False,False,False,"# The Last Light

Clara found the old lighthouse on a Tuesday.

It sat at the edge of town, forgotten and salt-worn, its light dead for thirty years. Everyone said it was useless now. *GPS makes lighthouses obsolete*, her neighbors would say, waving their hands like they were brushing away a cobweb.

But Clara climbed the spiral stairs anyway.

At the top, she found a logbook. The last entry read:

*""Storm coming. Keeping the light on. Someone might need it.""*

The date was her birthday. Thirty years ago.

She looked out at the gray ocean and thought about her father, the fisherman who never came home that winter. The one her mother never talked about.

She ran her fingers over the handwriting.

She already knew those loops. That careful cursive. She had grown up watching it sign birthday cards and grocery lists.

Her hands were shaking when she climbed back down.

That evening, she called an electrician.

A week later, the lighthouse glowed again — warm and gold against the dark water.

*Someone might need it*, she thought.

And she left it on.

---

*Sometimes the best way to hold onto someone is to carry on what they started.*",True,9,0,0,1,hidden,0,hidden,0,0,0,2,0
322faee63196,M4,story_open,story,open,8,2026-05-07T18:01:53.048299+00:00,True,False,False,1208,202,17,not_applicable,11.8824,9,10.1111,35,23,2,False,True,0.2353,0.1176,15,False,15,True,False,# The Last Light,2,0,0,1,0.0,3,she,the,3,the,2,3,1,0,True,False,False,False,True,"# The Last Light

Maya found the old lighthouse on a Tuesday, which she always thought was the least remarkable day of the week.

She had been walking the rocky coastline for an hour, trying to outrun a feeling she couldn't name. The kind that settles in your chest after a long loss — not sharp, just heavy.

The lighthouse door was unlocked.

Inside, the spiral staircase smelled like salt and rust. She climbed anyway, running her fingers along the curved stone wall, counting steps the way she used to count her grandmother's heartbeats during long hospital nights.

*Forty-two steps.*

At the top, the light was broken. Had been for years, she guessed. But through the dusty glass, the ocean stretched out endlessly — grey and silver and impossibly calm.

On the railing, someone had scratched three words into the paint:

***Still here. Still.***

Maya didn't know who had left them. A sailor. A grieving person like herself. Someone who had also climbed forty-two steps just to breathe.

She pulled out her keys and added two more words beneath them.

***Me too.***

Then she sat down, watched the water, and let the heavy feeling slowly, quietly become something else.

Not joy. Not yet.

But almost.",True,13,0,0,2,hidden,0,hidden,0,0,0,0,3
bfc963e360b4,M4,story_open,story,open,9,2026-05-07T18:02:01.179949+00:00,True,False,False,1145,197,24,not_applicable,8.2083,6.5,6.0719,22,10,4,False,False,0.375,0.0,17,False,17,True,False,# The Last Light,0,0,0,0,0.0,4,she,she,4,she,3,5,1,0,False,False,False,False,True,"# The Last Light

Maya found the letter on a Tuesday.

It was tucked beneath the door of her apartment, written on pale yellow paper in handwriting she didn't recognize. Three words.

*Look up tonight.*

She almost threw it away. She lived in the city, after all. Looking up meant streetlights and smog and the occasional pigeon making questionable life choices.

But something stopped her.

At midnight, she climbed to the rooftop with a cup of cold coffee and a blanket that smelled like her grandmother's house. She looked up.

The sky was *full.*

Stars she had never seen before burned white and fierce above the city. For a moment, she forgot to breathe.

""Beautiful, right?""

She turned. An old man sat in a lawn chair she hadn't noticed, wrapped in a heavy coat, his eyes pointed upward.

""Did you leave the note?"" she asked.

""I leave one every year,"" he said. ""Different door each time.""

""Why?""

He was quiet for a moment. ""My wife loved the stars. She's been gone eleven years now."" He smiled without sadness. ""Somebody should keep looking.""

Maya sat down on the cold rooftop concrete and looked up again.

She stayed until morning.",True,8,0,0,0,hidden,0,hidden,3,0,0,14,4
da36a0acbc75,M1,animal_lt10,animal,lt10,0,2026-05-07T18:27:26.259366+00:00,True,False,False,585,94,6,yes,15.6667,15.5,2.1602,19,19,16,False,False,0.0,0.0,1,True,6,False,False,,0,0,0,0,0.0,2,it,it,2,it,2,0,0,0,False,False,False,False,False,"The glimmersnout is a fox-sized forest animal with soft, moss-green fur and a tail tipped with glowing blue strands.  
It has large round ears that can detect underground water, helping it survive dry seasons.  
At night, faint patterns of light ripple across its back to communicate with others of its kind.  
It eats berries, mushrooms, and tiny insects, storing extra food inside hollow trees.  
Despite its gentle appearance, it can leap twice its body length to escape predators.  
Young glimmersnouts learn to mimic bird calls, which they use to confuse threats and find friends.",False,8,0,0,2,hidden,0,hidden,0,0,0,0,0
f61a6cfac1dc,M1,animal_lt10,animal,lt10,1,2026-05-07T18:27:30.938148+00:00,True,False,False,504,84,5,yes,16.8,18,3.8341,20,20,11,False,True,0.0,0.0,1,True,5,False,False,,0,0,0,0,1.0,1,it,the,1,the,1,0,0,0,False,False,False,False,False,"The glimberfox is a small, cat-sized forest animal with mossy green fur and a tail that glows softly at dusk.  
It has wide amber eyes, leaf-shaped ears, and tiny silver spots along its back that shimmer in moonlight.  
Glimberfoxes sleep in hollow trees during the day and come out at night to eat berries, mushrooms, and glowing insects.  
When frightened, they make a chirping sound and vanish into thick brush with surprising speed.  
People say seeing one means you’ll have good luck before sunrise.",False,6,0,0,2,hidden,0,hidden,0,0,1,0,0
88ed97bede95,M1,animal_lt10,animal,lt10,2,2026-05-07T18:27:34.906004+00:00,True,False,False,702,114,7,yes,16.2857,16,1.7043,20,20,16,False,False,0.0,0.0,1,True,7,False,False,,0,0,0,0,1.0,2,it,the,2,the,2,1,0,0,False,False,False,False,True,"The **Glowtail Mallowfox** is a small, cat-sized forest animal with moss-green fur and a tail that glows softly at night.  
It has oversized ears shaped like leaves, which help it hear insects moving under bark.  
Its round silver eyes can see clearly in moonlight, but it naps through most bright afternoons.  
The Mallowfox eats berries, moths, and flower nectar, using a long pink tongue like a hummingbird’s.  
When frightened, it puffs out its fur and releases a sweet marshmallow-like scent to confuse predators.  
It lives in hollow trees lined with feathers, petals, and stolen bits of soft cloth.  
Young Mallowfoxes chirp instead of bark, and their tails do not glow until their first winter.",False,10,0,0,3,hidden,0,hidden,0,0,1,0,0
3c4222ab9b39,M1,animal_lt10,animal,lt10,3,2026-05-07T18:27:40.649491+00:00,True,False,False,557,90,6,yes,15,15.5,2.8284,18,15,18,True,False,0.0,0.0,1,True,6,False,False,,0,0,0,0,0.0,1,they,the,1,the,1,0,0,0,False,False,False,False,False,"The **glimmerfox** is a small forest animal with silver-blue fur that softly glows at night.  
It has large feathered ears, a fox-like face, and a long tail tipped with tiny crystal hairs.  
Glimmerfoxes live in hollow trees and sleep during the day curled around warm moss.  
At dusk, they hop lightly through the branches and eat moonberries, insects, and sweet flower nectar.  
When frightened, their fur flashes bright colors to confuse predators.  
They are gentle, curious creatures and often gather in pairs to sing soft chiming sounds to each other.",False,7,0,0,2,hidden,0,hidden,0,0,0,0,0
f145cafda3dd,M1,animal_lt10,animal,lt10,4,2026-05-07T18:27:44.619983+00:00,True,False,False,682,115,7,yes,16.4286,14,4.0766,22,19,13,False,True,0.0,0.0,1,True,7,False,False,,1,0,0,0,1.0,1,they,the,1,the,1,0,0,0,False,False,False,False,True,"The **glimmershrew** is a rabbit-sized forest animal with velvety blue-gray fur and a tail tipped with soft, glowing strands.  
It has huge amber eyes, leaf-shaped ears, and tiny paws that leave warm, gold prints for a few seconds after it walks.  
At dusk, it feeds on moss, mushrooms, and dew collected in curled fern leaves.  
When startled, it doesn’t run right away—it freezes and dims its glowing tail until it looks like a fallen branch.  
Glimmershrews live in hollow logs lined with feathers, flower petals, and dry grass.  
They make a gentle chiming sound to call their families through the trees.  
People who spot one are said to have unusually vivid dreams that night.",False,10,0,0,3,hidden,0,hidden,0,0,1,0,0
b149d3a4f3b7,M1,animal_lt10,animal,lt10,5,2026-05-07T18:27:50.169904+00:00,True,False,False,452,73,6,yes,12.1667,11.5,4.0702,19,19,10,False,False,0.0,0.0,1,True,6,False,False,,0,0,0,0,0.0,2,they,they,2,they,2,0,0,0,False,False,False,False,False,"The **glimmerfox** is a small forest animal with soft silver fur and a tail that glows faintly at night.  
It has wide ears like a rabbit, bright green eyes, and tiny deer-like hooves.  
Glimmerfoxes live near streams and sleep inside hollow trees lined with moss.  
They eat berries, mushrooms, and flower nectar.  
When frightened, their tails flash in pulsing colors to confuse predators.  
They are gentle, curious, and often travel in quiet pairs.",False,7,0,0,1,hidden,0,hidden,0,0,0,0,0
1753ab10e906,M1,animal_lt10,animal,lt10,6,2026-05-07T18:27:53.905667+00:00,True,False,False,518,85,6,yes,14.1667,14.0,2.137,17,15,16,False,False,0.0,0.0,1,True,6,False,False,,0,0,0,0,0.0,2,it,it,2,it,2,0,0,0,False,False,False,False,False,"The shimmerfox is a small forest animal with silver-blue fur that glows faintly at dusk.  
It has oversized ears, feathered tail tips, and paws soft enough to walk without making a sound.  
When frightened, it releases a cloud of sparkling dust that confuses predators.  
It eats berries, insects, and moonlit moss that grows on old trees.  
Shimmerfoxes live in close family groups inside hollow logs lined with warm leaves.  
Their gentle chirps can be heard just before sunrise, sounding like tiny bells in the fog.",False,6,0,0,1,hidden,0,hidden,0,0,0,0,0
955a7113676d,M1,animal_lt10,animal,lt10,7,2026-05-07T18:27:57.920898+00:00,True,False,False,444,78,6,yes,13,13.0,3.4641,18,15,12,False,False,0.0,0.0,1,True,6,False,False,,0,0,0,0,0.0,2,it,the,2,the,2,2,0,0,False,False,False,False,False,"The glimmerfox is a small forest animal with silver-blue fur that glows faintly at night.  
It has oversized ears like a bat, a fluffy tail tipped with soft light, and tiny deer-like hooves.  
The glimmerfox eats berries, mushrooms, and moonlit moss.  
When frightened, it can vanish into a shimmer of sparks for a few seconds.  
It lives in hollow trees and sleeps curled around warm stones.  
Its call sounds like a mix of a chirp and a bell.",False,5,0,0,2,hidden,0,hidden,0,0,0,0,0
